Production Line,Diameter (inches)
B,6.082002696
B,6.091984051
B,6.100156044
B,6.082601707
B,6.107430368
B,6.092838323
B,6.139994624
B,6.058000885
B,6.147480443
B,6.077896541
B,6.144524996
B,6.14267217
B,6.053493928
B,6.113357866
B,6.131269993
B,6.039583267
B,6.137683482
B,6.041945774
B,5.974672334
B,6.065884344
B,6.138872925
B,6.124412265
B,6.098921795
B,6.089803117
B,6.067953713
B,6.074052722
B,6.211959234
B,6.102405057
B,6.13855945
B,6.005792679
B,6.137526666
B,6.056165055
B,6.089767944
B,5.98224253
B,6.066027074
B,6.091662093
B,6.075827763
B,6.070734723
B,6.03361103
B,6.058658352
B,6.134042417
B,6.134172131
B,6.10639815
B,6.114580549
B,6.128766193
B,6.0844821
B,6.081014797
B,6.14718771
B,6.035295957
B,6.072169948
B,6.026766372
B,6.07737701
B,6.08820347
B,6.170767508
B,6.186581832
B,6.051560268
B,6.151564319
B,6.143461848
B,6.068780967
B,6.130355865
B,6.05865389
B,6.020482732
B,6.076458371
B,6.130395524
B,6.117084443
B,6.118966933
B,6.102744342
B,6.062667122
B,6.089727778
B,6.033930994
B,6.149454963
B,6.168447789
B,6.143418854
B,6.076118635
B,6.123265936
B,6.053016997
B,6.072626678
B,6.020314641
B,6.144125111
B,5.986820017
B,6.141520056
B,6.011682416
B,5.990975353
B,6.06215377
B,6.055278432
B,6.174576423
B,6.082415627
B,6.094008112
B,5.980431796
B,6.139400704
B,6.088326491
B,6.097432016
B,5.960200187
B,6.132727935
B,6.148306126
B,6.078634813
B,6.096927292
B,6.094735957
B,6.023387573
B,6.102679325
B,6.040712639
B,6.084573256
B,6.085951542
B,6.116613512
B,6.130609247
B,6.148212943
B,6.127874996
B,6.132943094
B,6.152156681
B,6.089451177
B,6.124138481
B,6.092515833
B,6.103012717
B,6.125074878
B,6.057301759
B,6.125355422
B,6.125023073
B,6.066401087
B,6.089812562
B,6.138096973
B,6.132286803
B,6.058073364
B,6.155609404
B,6.057085705
B,6.073842431
B,6.1205596
B,6.193352915
B,6.082685073
B,6.083503327
B,6.140593794
B,6.058432721
B,6.037092967
B,5.996286343
B,6.184977059
B,6.142058346
B,6.073908484
B,6.127296681
B,6.177362466
B,6.080995449
B,6.01975524
B,6.096679632
B,6.080381091
B,6.080116609
B,6.137767283
B,6.11454645
B,6.141325802
B,6.128437147
B,6.117931974
B,6.127463273
B,6.198420888
B,6.109833806
B,6.073594338
B,6.075884538
B,6.111467621
B,6.089162154
B,6.023675964
B,6.077717336
B,6.147155355
B,6.177149042
B,6.096836342
B,6.074697761
B,6.236171867
B,6.142508509
B,6.084074546
B,6.02909816
B,6.155008567
B,6.192244037
B,6.109966157
B,6.055291864
B,6.084202206
B,6.057898594
B,6.081659311
B,6.113222991
B,6.099978272
B,6.203776411
B,6.141421113
B,6.08734638
B,6.116333354
B,6.079479841
B,6.112515822
B,6.134269835
B,6.125952667
B,6.141695596
B,6.165161999
B,6.14530956
B,6.084180725
B,5.999964073
B,6.051083178
B,5.956927321
B,6.142532886
B,6.215972485
B,6.16817306
B,6.118979404
B,6.123764606
B,6.12572141
B,6.161453483
B,6.082944932
B,6.060874514
B,6.125799289
B,6.115340137
B,6.090205336
B,6.17063141
B,6.103422698
B,6.114795147
B,6.087226481
B,6.113604819
B,6.063070486
B,6.100671975
B,6.110761424
B,6.104130912
B,6.054617064
B,6.088847048
B,6.005033184
B,6.072047069
B,6.128397038
B,6.119782873
B,6.060492406
B,6.043921701
B,6.113034227
B,6.105947478
B,6.127793805
B,6.052916498
B,6.068394146
B,6.123076166
B,6.153046679
B,6.106498347
B,6.034715921
B,6.024109663
B,6.204526607
B,6.044744744
B,6.065953921
B,6.097719407
B,6.086183613
B,6.132903261
B,6.053079061
B,6.145842013
B,6.18425073
B,6.113020148
B,6.142078829
B,6.033653702
B,6.111465405
B,6.063910558
B,6.006230898
B,6.078484234
B,6.087116014
B,6.078443561
B,6.200700497
B,6.074194856
B,6.077861036
B,6.073889601
B,6.212868374
B,6.132862331
B,6.026358922
B,6.104336556
B,6.041150111
B,6.151245689
B,6.073993606
B,6.121341376
B,6.126191534
B,6.054724578
B,6.105451573
B,6.027387046
B,6.120864026
B,6.2084042
B,6.167770592
B,6.096187363
B,6.134791224
B,6.112940558
B,6.068670227
B,6.124841914
B,6.068767106
B,6.138524346
B,6.08465354
B,6.17066787
B,6.050591093
B,6.041224756
B,6.056385094
B,6.048759829
B,6.052679465
B,6.144957093
B,6.089858085
B,6.073898668
B,6.114526707
B,6.106392934
B,6.048656724
B,6.097356443
B,6.110822699
B,6.15045542
B,6.009465471
B,6.071036401
B,6.010885591
B,6.181574626
B,6.148840246
B,6.067899792
B,6.016462707
B,6.044516623
B,6.15425332
B,6.204782939
B,6.070626271
B,6.127443514
B,6.015967352
B,6.115607119
B,6.082427163
B,6.145869452
B,6.064984039
B,6.028507191
B,6.143315918
B,6.13325716
B,6.113354923
B,6.072780477
B,6.103745573
B,6.09677419
B,6.118404913
B,6.065250513
B,6.051462755
B,6.160394216
B,6.094072626
B,6.127933942
B,6.142881359
B,6.107770576
B,6.163905089
B,6.01131131
B,6.01793777
B,6.102559555
B,6.026349441
B,6.150418518
B,6.138441554
B,6.132237749
B,6.098721594
B,6.110673863
B,6.117891705
B,6.062046062
B,6.059557062
B,6.072587779
B,6.147647381
B,6.060605233
B,6.089783537
B,6.166272145
B,6.096430812
B,6.045592206
B,6.02468697
B,6.13889689
B,6.050630712
B,6.120966663
B,6.098679514
B,6.074740369
B,5.988584244
B,6.046017266
B,6.035532204
B,6.165160408
B,6.127094461
B,6.18356228
B,6.140020306
B,6.055238105
B,6.116956328
B,6.147397708
B,6.089027757
B,6.181105
B,6.134876735
B,6.141873234
B,6.013433761
B,6.056044489
B,6.040879951
B,6.1326676
B,6.196185338
B,6.077580469
B,6.242872672
B,6.155219096
B,6.131304989
B,6.194040953
B,6.096496051
B,6.094051927
B,6.008383149
B,6.109902916
B,6.073353413
B,6.12271246
B,6.147640262
B,6.073330511
B,6.155752508
B,6.087764641
B,6.084433264
B,6.129084153
B,6.117213248
B,6.064624313
B,6.044637999
B,6.058985825
B,6.015563453
B,6.073798132
B,6.079758631
B,6.06976321
B,6.114669004
B,6.071616507
B,6.069734163
B,6.12208435
B,6.211708516
B,6.164338779
B,5.979697996
B,6.082071203
B,6.083646103
B,6.14549065
B,6.111950601
B,6.06021804
B,6.115347321
B,6.108270672
B,6.093257711
B,6.046517916
B,6.108678439
B,6.052917817
B,6.095736205
B,6.034272302
B,6.089200123
B,6.129793232
B,6.061804944
B,6.030698976
B,6.076141847
B,6.163791459
B,6.099139851
B,6.029416937
B,6.073024141
B,6.133818043
B,6.070613425
B,6.103996905
B,6.159111223
B,6.036061128
B,6.061125523
B,6.094544381
B,6.039043485
B,6.112080497
B,6.051111203
B,6.147200313
B,6.098157246
B,6.027042196
B,6.174199105
B,6.067695567
B,6.078657391
B,6.103195568
B,6.113468078
B,6.137884256
B,6.091986217
B,6.03524132
B,6.101303936
B,6.038490082
B,6.129414991
B,6.080853927
B,6.110624338
B,6.094036893
B,6.158487351
B,6.100941353
B,6.090071405
B,6.108856404
B,6.063477362
B,6.135659528
B,6.101798265
B,6.09961556
B,6.088258321
B,6.183002042
B,6.080505339
B,6.121658535
B,6.066129959
B,6.100064207
B,6.126182768
B,6.079488148
B,6.04627754
B,6.085198525
B,6.131333269
B,6.008300894
B,6.069906806
B,6.08534295
B,6.219650868
B,6.041616858
B,6.1695734
B,6.123596856
B,6.143859866
B,6.071880687
B,6.129294521
B,6.070992504
B,6.115356802
B,6.075607394
B,6.061873626
B,6.063786007
B,6.059033955
B,6.110745417
B,6.091605544
B,6.083602908
B,5.97704357
B,6.029610141
B,6.137994104
B,6.138172109
B,6.131209879
B,6.102589301
B,6.081392971
B,6.093675638
B,6.135399705
B,6.088981507
B,6.250339421
B,6.113599805
B,6.163815269
B,6.098169824
B,6.079896471
B,6.095591691
B,6.128753488
B,6.168732699
B,6.002281871
B,6.051928304
B,6.116492494
B,6.121140511
B,6.043782083
B,6.052163186
B,6.055499456
B,6.075952273
B,6.124428699
B,6.026633945
B,6.092049903
B,6.168332976
B,6.121828512
B,6.148358878
B,6.084640795
B,6.189090792
B,6.08653929
B,6.108561543
B,6.051957347
B,6.016583644
B,6.117722253
B,6.041536853
B,6.121422283
B,6.12402413
B,6.041559551
B,6.04679723
B,6.133056746
B,6.022382899
B,6.149819266
B,6.108389642
B,6.106343573
B,6.078564664
B,6.232297638
B,6.153462237
B,6.136256867
B,6.078842991
B,6.09861192
B,6.10189531
B,6.08037962
B,6.114962201
B,6.007663937
B,6.151165701
B,6.088125066
B,6.059179687
B,6.123124609
B,6.117380918
B,6.145054722
B,5.974420599
B,6.140092782
B,6.073892255
B,6.135584171
B,6.087908778
B,6.118020948
B,6.055621375
B,6.145646584
B,6.136151262
B,6.147859493
B,6.08417161
B,6.091018095
B,6.049684915
B,6.070875793
B,6.050091747
B,6.140243528
B,6.040680347
B,5.980703616
B,6.148404008
B,6.119119309
B,6.198256617
B,6.101302636
B,6.051989506
B,6.065158405
B,6.130041893
B,6.129466522
B,6.048219287
B,6.110094401
B,6.039347806
B,6.144719914
B,6.049009155
B,6.102950906
B,6.05756594
B,6.098197273
B,6.024289567
B,6.119357662
B,6.185071121
B,6.062419944
B,6.156412627
B,6.158240372
B,6.188627329
B,6.027873208
B,6.122867902
B,6.148829863
B,6.083015165
B,6.001401735
B,6.152649343
B,6.157768618
B,6.181945424
B,6.128551277
B,6.080601141
B,6.131437987
B,6.085165131
B,6.155087574
B,6.088954789
B,5.965276114
B,6.172744273
B,6.116599562
B,6.168562972
B,6.078327835
B,6.087620969
B,6.008168432
B,6.077606078
B,6.143012489
B,6.099760451
B,6.204132867
B,6.105702139
B,6.085316876
B,6.233599091
B,6.144639284
B,6.117619975
B,6.085015726
B,5.977007083
B,6.160628495
B,6.129003538
B,6.098086765
B,6.084631816
B,6.167376937
B,6.031289515
B,6.132330943
B,6.141061587
B,6.07975105
B,6.058408665
B,6.139301897
B,6.105414296
B,6.025077595
B,6.0600455
B,6.1311816
B,6.123072401
B,6.135083905
B,6.087158365
B,6.146684788
B,6.208689796
B,6.150793399
B,6.075836496
B,6.08228034
B,6.091199603
B,6.16073245
B,6.112157574
B,6.143870003
B,6.04412044
B,6.070855003
B,6.071636498
B,6.152122472
B,6.151762924
B,6.17262927
B,6.118992264
B,6.135284983
B,6.125830097
B,6.101676848
B,6.148492674
B,6.077004231
B,6.112778785
B,6.088971374
B,6.040988613
B,6.07444123
B,6.159820845
B,6.085963328
B,6.099339379
B,6.080077073
B,6.151443997
B,6.137004042
B,6.154663537
B,6.132145406
B,6.100499992
B,6.106822989
B,6.071417753
B,6.093895262
B,6.034831876
B,6.143645808
B,6.154808166
B,6.029945136
B,6.052715268
B,6.124398513
B,6.086110287
B,6.193610482
B,6.06357688
B,6.06399765
B,6.079069617
B,6.152478492
B,6.052627916
B,6.040671272
B,6.097401804
B,6.151167712
B,6.054116623
B,6.103623211
B,6.03679008
B,6.103859222
B,6.110438213
B,6.052878939
B,6.060717062
B,6.158406452
B,5.974102287
B,6.117914203
B,6.101912479
B,6.137323672
B,6.174428135
B,6.041183203
B,6.001492117
B,6.057811559
B,6.151818529
B,6.105062226
B,6.105617965
B,6.06303806
B,6.080901832
B,6.180806251
B,6.079365499
B,6.101091418
B,6.066345738
B,6.112573535
B,6.103125189
B,6.105779634
B,6.11717732
B,6.115076941
B,6.157252712
B,6.132181612
B,6.115455603
B,6.122894253
B,6.119408646
B,6.091885517
B,6.114928039
B,6.072393405
B,6.166846292
B,6.073544501
B,6.087249135
B,6.117756281
B,6.107823107
B,6.125793595
B,6.177710689
B,6.067039226
B,6.188124413
B,6.108724192
B,6.148112351
B,6.013154243
B,6.062379705
B,6.056220721
B,6.138465626
B,6.106940487
B,6.110482257
B,6.097655404
B,6.08349805
B,6.116107037
B,6.075235225
B,6.06504555
B,6.111522865
B,6.20864812
B,6.192255696
B,6.046080398
B,6.056841376
B,6.161790554
B,6.159020149
B,6.153444528
B,6.150453679
B,6.014674415
B,6.126527377
B,6.052917025
B,6.190269521
B,5.992937957
B,6.147084597
B,6.101790507
B,6.053918212
B,6.074361748
B,6.128904675
B,6.130251026
B,6.162464883
B,6.110224803
B,6.09914548
B,6.100650061
B,6.060154333
B,6.042990854
B,6.178395341
B,6.132024042
B,6.225016072
B,6.068193307
B,6.081993625
B,5.9834474
B,6.16886556
B,6.131013013
B,6.123171223
B,6.094804945
B,6.14716872
B,6.140564934
B,6.050607706
B,6.11438478
B,6.073933797
B,6.0358325
B,6.066313854
B,6.160730079
B,6.058601618
B,6.12986773
B,6.093205639
B,6.113837875
B,6.106576881
B,6.096666969
B,6.038075686
B,6.028211969
B,6.024943617
B,6.06082687
B,6.103863906
B,6.139611945
B,6.112289705
B,6.10895849
B,6.157809156
B,6.099421074
B,6.099457722
B,6.107853318
B,6.108917401
B,6.089725401
B,6.091536566
B,6.082444625
B,6.148800614
B,6.147570007
B,6.055329482
B,6.191538876
B,6.127063501
B,6.047189282
B,6.052990953
B,6.108674098
B,6.164636204
B,6.153958543
B,6.108426118
B,6.088442456
B,6.044026351
B,6.07863901
B,6.079768617
B,6.09558591
B,6.098172943
B,5.946107911
B,6.116025301
B,6.079340416
B,6.151493466
B,6.16619389
B,6.032956758
B,6.226168595
B,6.20931831
B,6.15625851
B,6.090688186
B,6.082072967
B,6.061261333
B,6.144017516
B,6.111999661
B,6.109752158
B,6.073902112
B,6.065463012
B,6.147026384
B,6.190131748
B,6.058465549
B,6.091295633
B,6.091113202
B,6.071710142
B,6.09546037
B,6.041164577
B,6.067902745
B,6.074741269
B,5.973052829
B,6.03614567
B,6.198113365
B,6.030447233
B,6.130163689
B,6.06148723
B,6.106354502
B,5.99816902
B,6.141042344
B,6.118573971
B,6.105297291
B,6.043776565
B,6.083019697
B,6.065489389
B,6.108668266
B,6.189918717
B,6.012544597
B,6.051132694
B,6.049898032
B,6.03090114
B,6.233789322
B,6.104218577
B,6.169586447
B,6.095583374
B,6.093500672
B,6.136397286
B,6.08613239
B,6.073954122
B,6.030138398
B,6.119006449
B,6.136701304
B,6.148723754
B,6.12800109
B,6.118439872
B,6.052283487
B,6.087226815
B,6.0980654
B,6.101710348
B,6.080624602
B,6.074533002
B,6.062020853
B,6.107442165
B,6.040950645
B,6.131730177
B,6.125582686
B,6.107992153
B,6.100052094
B,6.141128514
B,6.055092565
B,6.027217296
B,6.101807338
B,6.074861651
B,6.206540658
B,6.174152869
B,6.049312338
B,6.063289559
B,6.150491969
B,6.071266807
B,6.169031508
B,6.089317853
B,6.12556745
B,5.994766821
B,6.080807347
B,6.107727673
B,6.112208513
B,6.019159607
B,6.045829559
B,6.115633424
B,6.108615736
B,6.191312052
B,6.12966868
B,6.065784665
B,6.202187944
B,6.093683722
B,6.073889858
B,6.174347163
B,6.101306005
B,6.060898697
B,6.190157725
B,6.081254966
B,6.121184542
B,6.119063083
B,6.158891545
B,6.059514885
B,6.116937893
B,6.101064342
B,6.060599875
B,6.119749458
B,6.078841171
B,6.149906281
B,6.056466859
B,5.999050323
B,6.080209411
B,6.233708967
B,6.129851899
B,6.046363855
B,6.092412709
B,6.097450314
B,6.075594801
B,6.074074666
B,6.051307554
B,6.064475261
B,6.049789001
B,6.117424087
B,6.161267829
B,6.112253285
B,6.136609158
B,6.112383435
B,5.969216789
B,6.082658076
B,6.063028269
B,6.145167273
B,6.095575103
B,6.032720476
B,6.013861486
B,6.071239308
B,6.112051626
B,6.127389886
B,6.079692828
B,6.09252225
B,6.192789589
B,6.075522582
B,6.098647654
B,6.101264074
B,6.105232885
B,6.038941269
B,6.131714646
B,6.181635503
B,6.062311159
B,6.071147371
B,6.095464812
B,6.118744523
B,6.069011276
B,6.139186695
B,6.034670479
B,6.078423899
B,6.138665701
B,6.164133596
B,6.042619294
B,6.060284231
B,6.043875275
B,6.096563703
B,6.124130679
B,6.02679085
B,6.076703788
B,6.174279468
B,6.103478246
B,6.037608818
B,6.014466504
B,6.109083499
B,6.095843504
B,6.153980768
B,6.065873823
B,6.088678015
B,6.103177185
B,6.139579189
B,6.085589997
B,6.112214948
B,6.088650139
B,5.993986521
B,6.100614781
B,6.043962858
B,6.020564312
B,6.105281975
B,6.153696275
B,6.073287275
B,6.092886672
B,6.176737689
B,6.148690329
B,6.131879403
B,6.045020927
B,6.154265062
B,6.090401096
B,6.135727497
B,6.030392153
B,6.134802133
B,6.05837285
B,6.046760058
B,6.06367974
B,6.146125647
B,5.987249478
B,6.080490634
B,6.092867489
B,6.128295829
B,6.128779806
B,6.134763598
B,6.144766183
B,6.106189142
B,5.970768229
B,6.025439921
B,6.143576001
B,6.127276226
B,6.07176482
B,6.173743137
B,6.092647577
B,6.120730058
B,5.955775751
B,6.088640369
B,6.085650279
B,6.135209293
B,6.08237244
B,6.097320374
B,6.21702005
B,6.074263055
B,6.106558188
B,6.091355609
B,6.127345899
B,6.0581447
B,6.110674086
B,6.076955153
B,6.134080237
B,6.146720565
B,6.139540398
B,6.126934545
B,6.063601407
B,6.071805476
B,6.095468197
B,6.001077673
B,6.223486148
B,6.066310013
B,6.068454176
B,6.110100507
B,6.08902306
B,6.13915882
B,6.119471605
B,6.097499892
B,6.11260437
B,6.097944454
B,6.039694243
B,6.008400999
B,5.980639816
B,5.96179295
B,6.03161165
B,6.056815856
B,6.026874151
B,6.092875051
B,6.059051834
B,6.209868534
B,6.071557075
B,6.023080798
B,6.097810819
B,6.169732989
B,6.139058707
B,6.214455729
B,6.142572075
B,6.151292788
B,6.070301203
B,6.101736824
B,6.112776638
B,6.112833499
B,6.037735393
B,6.038939756
B,6.163392535
B,6.136817908
B,6.103959558
B,6.068604265
B,6.083555255
B,6.072776597
B,6.037343481
B,6.106297519
B,6.093530027
B,6.136103517
B,6.211382145
B,6.007248125
B,6.024045621
B,6.030648946
B,6.143693949
B,6.071619828
B,6.096800213
B,6.090219499
B,6.0474412
B,6.137426359
B,6.095791302
B,6.234519572
B,6.087126788
B,6.1151968
B,6.167644688
B,6.105394865
B,6.085521039
B,6.115718601
B,6.082585554
B,6.174118683
B,6.140142099
B,5.985299194
B,6.092919917
B,6.073282255
B,6.114006389
B,6.157168765
B,6.110595294
B,6.119257146
B,6.107446368
B,6.13830549
B,6.113458455
B,6.248244676
B,6.078530026
B,6.101967314
B,6.192298767
B,6.10036505
B,6.097901393
B,6.112633678
B,6.089656107
B,6.128976924
B,5.994909257
B,6.082161919
B,6.179300284
B,6.153839602
B,6.069519222
B,6.092023632
B,6.167220266
B,6.127201098
B,6.131725132
B,6.053762785
B,6.078313877
B,6.052798886
B,6.073887146
B,6.078019377
B,6.096365837
B,6.034708301
B,6.048692305
B,6.141112246
B,6.136645127
B,6.129283771
B,6.143335222
B,6.093414876
B,6.088596408
B,6.052014968
B,6.093412447
B,6.146132836
B,6.13618155
B,6.029456254
B,6.134354442
B,6.140111139
B,6.09120646
B,6.053172451
B,6.124624155
B,6.104369469
B,6.21314878
B,6.041477187
B,6.115133221
B,6.009696277
B,6.04910339
B,6.139965969
B,6.118685523
B,6.089700383
B,6.012329775
B,6.033522781
B,5.994827491
B,6.048015585
B,6.043390988
B,6.120178732
B,6.073270631
B,6.014633055
B,6.05677696
B,6.019023246
B,6.113909387
B,6.175531744
B,6.118582901
B,6.132389157
B,6.131808172
B,6.14877184
B,6.144040336
B,6.116222108
B,6.252575885
B,6.020233634
B,6.10607948
B,6.104226475
B,6.103438573
B,6.098459267
B,6.111669495
B,6.106574949
B,6.161791652
B,6.074766979
B,6.085339802
B,6.086841028
B,6.061536644
B,6.129767579
B,6.055850637
B,6.095157671
B,6.02808377
B,6.095804289
B,6.045010629
B,6.058747661
B,6.095623404
B,6.038754815
B,6.090989819
B,6.08038103
B,6.112116254
B,6.116567321
B,6.14566926
B,6.09292642
B,6.023565664
B,6.021752901
B,5.993076624
B,6.102835924
B,6.075165279
B,6.090907503
B,6.095712509
B,6.031371717
B,6.111440603
B,6.003959471
B,6.191058609
B,6.137956984
B,6.158512241
B,6.034660346
B,6.035317207
B,6.066668174
B,6.085064867
B,6.107963483
B,6.078663191
B,6.120158201
B,6.121404821
B,6.077960942
B,6.067432546
B,6.188610775
B,6.042559139
B,6.040421254
B,6.130116011
B,6.208518291
B,6.120686028
B,5.976512409
B,6.132064038
B,6.140896943
B,6.095060622
B,6.163659408
B,6.164899861
B,6.061265456
B,6.125890771
B,6.087493688
B,6.103895861
B,6.122709265
B,6.216856373
B,6.008190105
B,6.065836756
B,6.093054484
B,6.100045208
B,6.131247421
B,6.032360854
B,6.146301895
B,6.083907498
B,6.032022671
B,6.165384428
B,6.172227276
B,6.110070579
B,6.185853128
B,6.143059797
B,6.100381837
B,6.140965618
B,6.116548033
B,6.114979917
B,6.036280173
B,6.102188721
B,6.060881005
B,6.158537651
B,6.079487226
B,6.121313094
B,6.118543298
B,6.060633079
B,6.138391682
B,6.164462037
B,6.125087891
B,6.166966999
B,6.121494243
B,6.093854485
B,6.07119485
B,6.094697043
B,6.121865287
B,6.087930065
B,6.161274884
B,6.029610277
B,6.125544778
B,6.048445306
B,6.057119847
B,6.06312185
B,6.122226833
B,6.109566072
B,6.061577354
B,6.023491566
B,6.10104832
B,6.070645635
B,6.065124402
B,6.187511326
B,6.141841966
B,6.038152412
B,6.081356473
B,6.113548419
B,6.176478458
B,6.18479567
B,5.998682758
B,6.057087873
B,6.220956954
B,6.107608747
B,6.120978041
B,6.143771842
B,6.101161345
B,6.006264369
B,6.053204408
B,5.954071806
B,6.154538865
B,6.126545264
B,6.172206565
B,6.133611413
B,6.078945836
B,6.121429882
B,6.044337729
B,6.126020956
B,6.062525825
B,6.130024802
B,6.020752884
B,6.09043149
B,6.20740207
B,6.176221111
B,6.135817464
B,6.12743366
B,6.008991912
B,6.03566585
B,6.128592024
B,6.151982493
B,5.978490886
B,6.065879669
B,6.153851766
B,6.058419306
B,6.04624061
B,6.141662962
B,6.151478079
B,6.147563586
B,6.083785261
B,6.084221321
B,6.121717848
B,6.110709327
B,6.160046623
B,6.047550694
B,6.09118853
B,6.120165891
B,6.094399338
B,6.093837629
B,6.085099651
B,6.018677603
B,6.123869246
B,6.130836011
B,6.086638216
B,6.217918941
B,6.080523064
B,6.100178387
B,6.052281506
B,6.015155006
B,6.055111683
B,6.135172805
B,6.217376804
B,6.092763406
B,6.090209103
B,6.030657058
B,6.108170827
B,6.088846761
B,6.105763592
B,6.086908198
B,6.078515835
B,6.09951809
B,6.162989145
B,6.160522868
B,6.146621708
B,6.125193863
B,6.079626652
B,6.025387995
B,5.997319325
B,6.17791308
B,6.089847764
B,6.095368134
B,6.030513462
B,6.022089031
B,6.131569373
B,6.07621325
B,6.079449522
B,6.11204533
B,6.124732314
B,5.982827271
B,6.145611071
B,6.12806881
B,6.135972772
B,6.149605651
B,6.099727137
B,6.109373037
B,6.100934406
B,6.087581415
B,6.118531873
B,6.147399344
B,6.12557958
B,6.124667326
B,6.022080089
B,6.057811998
B,6.041771296
B,6.14464023
B,5.98972922
B,6.04234891
B,6.000151768
B,6.008615963
B,6.134398104
B,6.023446655
B,6.211340011
B,6.171224317
B,6.077549861
B,6.029633142
B,6.096020814
B,6.115768024
B,6.10036775
B,6.161822911
B,6.031131553
B,6.119491641
B,6.066307053
B,6.153645078
B,6.09035328
B,6.076709069
B,6.100440884
B,6.182522954
B,6.098323238
B,6.180600137
B,6.143345059
B,6.046627213
B,6.145290974
B,6.04403659
B,6.028865824
B,6.055217198
B,6.133375235
B,6.175711021
B,6.056271085
B,6.07069222
B,6.078573864
B,6.004817707
B,6.042600638
B,6.161975921
B,6.15582391
B,6.086516799
B,6.104153647
B,6.018776852
B,6.069798829
B,6.084933672
B,6.06649222
B,6.11906955
B,6.064530802
B,6.014542429
B,6.098759794
B,6.115899154
B,6.135160445
B,6.183082512
B,6.008078815
B,6.041224914
B,6.030136974
B,6.116777671
B,6.069368228
B,6.133840511
B,6.156124355
B,6.081542186
B,6.054874087
B,6.119737354
B,6.121297097
B,6.116142862
B,6.10793371
B,6.150175122
B,6.174007579
B,6.137611651
B,6.073801919
B,6.128718169
B,5.995782688
B,6.169114195
B,6.1444035
B,6.003959731
B,6.138773607
B,6.184582406
B,6.191864995
B,6.134559388
B,6.149905449
B,6.049565343
B,6.069934742
B,6.089686654
B,6.05864638
B,6.11340332
B,6.062005569
B,6.129660773
B,6.119659388
B,6.059842445
B,6.158814454
B,6.103254211
B,6.14186476
B,5.997856251
B,6.174409785
B,6.040160043
B,6.076460106
B,6.157079361
B,6.106987289
B,6.129886155
B,6.038718436
B,6.132495794
B,6.08301857
B,5.987853591
B,6.09603672
B,6.043297891
B,6.123487966
B,6.120868716
B,6.053807677
B,6.009687185
B,6.061235371
B,6.083953637
B,6.11221931
B,6.176595774
B,6.085409954
B,6.058365437
B,6.037408762
B,6.093313606
B,6.05816096
B,6.267272504
B,6.180084917
B,6.090839933
B,6.113966259
B,6.134709765
B,6.042859498
B,6.135945514
B,6.007972938
B,6.146715071
B,6.166777506
B,6.057740771
B,6.069058152
B,6.182670189
B,6.084026066
B,6.112321153
B,6.090283716
B,6.149778739
B,6.074680323
B,6.175293889
B,6.033830835
B,6.080573738
B,6.067315052
B,6.09283811
B,6.092825544
B,6.079116514
B,6.187938274
B,6.115747561
B,6.003889583
B,6.084790655
B,6.157091002
B,6.118401236
B,6.035568812
B,6.190435364
B,6.143606199
B,6.200209513
B,6.075485208
B,6.076627428
B,6.093672577
B,6.055987133
B,6.109198636
B,6.074173816
B,6.083892172
B,6.060554332
B,6.096581334
B,6.091139789
B,6.042313466
B,6.164350366
B,6.063262337
B,6.117468101
B,6.073014381
B,6.016023228
B,6.181336008
B,6.051917353
B,5.996147312
B,6.13698375
B,6.064275224
B,6.07312183
B,5.993007971
B,6.112029336
B,6.135311919
B,6.107891165
B,6.115520792
B,6.157320915
B,6.006255138
B,6.104113805
B,6.160291474
B,6.081029931
B,6.091483216
B,6.132040362
B,6.119531559
B,6.093740825
B,6.091875532
B,6.030446103
B,6.10238758
B,6.062812051
B,6.12920211
B,6.198384553
B,6.143361119
B,6.125659692
B,6.114882661
B,6.070824451
B,6.137913598
B,6.068528538
B,6.10736333
B,6.078834788
B,6.09391298
B,6.048974697
B,6.082273719
B,6.121132658
B,6.162465983
B,6.061158782
B,6.020436592
B,6.114131234
B,6.114947384
B,6.150881994
B,6.153300146
B,6.146273535
B,6.055326968
B,6.174801186
B,6.075480915
B,6.068236052
B,6.054200731
B,6.079570457
B,6.141919887
B,5.99580013
B,6.112232432
B,6.036247975
B,6.176893965
B,6.118299613
B,6.102936851
B,6.088332092
B,6.11005088
B,6.007183142
B,6.096289982
B,6.021039228
B,6.117825299
B,6.107877277
B,6.150295481
B,6.091930782
B,6.123188249
B,6.172230416
B,6.060726869
B,6.145594015
B,6.1761068
B,6.138362985
B,6.165707057
B,6.148262728
B,6.09912526
B,6.068911503
B,6.070030035
B,6.097548578
B,6.094515716
B,6.160253869
B,6.087798039
B,6.131586216
B,6.062833761
B,6.140205068
B,6.155123895
B,6.065580606
B,6.111998754
B,6.146653675
B,6.146822262
B,6.007156873
B,6.090434645
B,6.104755573
B,6.094890999
B,6.023142214
B,6.156224516
B,6.158627008
B,6.123452963
B,6.091291992
B,6.091349456
B,6.030896003
B,6.122558135
B,6.116297425
B,6.052585104
B,6.091160212
B,6.15596837
B,6.116880559
B,6.062258354
B,6.055235884
B,6.128179692
B,6.061491987
B,6.108635469
B,6.105072559
B,6.047863643
B,6.119188126
B,6.113087129
B,6.206790704
B,6.067197911
B,6.077813268
B,6.103453623
B,6.170160861
B,6.047978515
B,6.053540622
B,6.120502149
B,6.142843975
